Ensembl_ID,TCGA-V1-A8MM-01A,TCGA-EJ-A46H-01A,TCGA-V1-A8MK-01A,TCGA-X4-A8KS-01A,TCGA-VP-A87C-01A,TCGA-EJ-A46I-01A,TCGA-EJ-7321-01A,TCGA-EJ-7321-11A,TCGA-KK-A59Z-01A,TCGA-G9-6378-01A,TCGA-EJ-8469-01A,TCGA-KK-A59X-01A,TCGA-HC-8257-01A,TCGA-HC-8259-01A,TCGA-HC-8259-11A,TCGA-HC-8260-01A,TCGA-HC-8260-11A,TCGA-QU-A6IO-01A,TCGA-HC-A4ZV-01A,TCGA-VP-A87J-01A,TCGA-KK-A8IF-01A,TCGA-EJ-A65M-01A,TCGA-KK-A6DY-01A,TCGA-VP-A875-01A,TCGA-KC-A4BL-01A,TCGA-KK-A6E5-01A,TCGA-G9-7509-01A,TCGA-EJ-5511-01A,TCGA-VP-A87E-01A,TCGA-EJ-7789-01A,TCGA-EJ-7789-11A,TCGA-VN-A88M-01A,TCGA-YL-A8HO-01A,TCGA-V1-A8MU-01A,TCGA-EJ-A65E-01A,TCGA-V1-A8WL-01A,TCGA-V1-A8MF-01A,TCGA-V1-A8WN-01A,TCGA-HC-8256-01A,TCGA-HC-7737-01A,TCGA-HC-7737-11A,TCGA-HC-8261-01A,TCGA-KK-A6E3-01A,TCGA-EJ-7782-01A,TCGA-EJ-7782-11A,TCGA-G9-7523-01A,TCGA-KK-A6E2-01A,TCGA-HC-7077-01A,TCGA-KK-A7AV-01A,TCGA-V1-A8ML-01A,TCGA-V1-A8MG-01A,TCGA-YL-A9WK-01A,TCGA-HC-8258-01A,TCGA-HC-8258-01B,TCGA-HC-8258-11A,TCGA-KK-A7AW-01A,TCGA-EJ-8470-01A,TCGA-VN-A88R-01A,TCGA-KC-A4BN-01A,TCGA-XJ-A83G-01A,TCGA-KK-A5A1-01A,TCGA-KK-A8I5-01A,TCGA-J4-8198-01A,TCGA-KK-A6E4-01A
ENSG00000106809.9,8.209453366,10.40301202,11.48431942,10.56890615,10.08878824,11.04644195,8.781359714,11.35645197,10.45943162,12.24317398,8.330916878,8.103287808,10.66533592,10.30492167,11.56938096,10.91363743,10.60269887,8.577428828,10.69870467,9.187352073,6.700439718,10.24317398,9.741466986,8.189824559,11.76735685,10.25620869,11.40726776,10.83051521,11.08148344,8.366322214,11.9403136,8.614709844,11.78053977,11.92109709,9.292321633,10.71424552,10.27844946,11.65463603,9.763212367,10.9822806,10.15101654,10.29347165,11.28944258,10.18239435,12.38262403,13.62844554,8.761551232,8.618385502,9.962896005,10.82416321,10.80413102,11.8061468,10.49785184,10.19229281,8.290018847,6.523561956,10.70043972,7.73470962,8.864186145,8.348728154,10.48884435,9.714245518,11.31741261,9.37286506
ENSG00000107731.11,9.826548487,12.58096514,9.672425342,8.682994584,11.15671514,10.97584797,9.856425529,12.27903014,10.00422047,9.948367232,9.891783703,9.074141463,10.83368075,8.758223215,10.35424938,11.42836017,11.70520038,9.301496195,10.49785184,9.562242424,8.647458426,9.192292814,10.56605404,9.129283017,11.21856324,10.48884435,10.06474276,10.97871046,9.434628228,9.105908509,11.67771964,8.515699838,11.17679648,9.87958325,10.18487534,9.77478706,9.2644426,10.34429591,9.449148645,10.5574637,14.20800568,10.21067134,9.6794801,11.61378946,10.48784003,12.39713981,9.929258409,9.609178738,10.05799172,9.588714636,9.62935662,7.851749041,12.01402047,8.727920455,14.79907921,7.14974712,9.815383296,9.100662339,9.696967526,8.714245518,9.618385502,9.167418146,10.35314683,9.22881869
ENSG00000109846.6,10.10459875,11.59525748,11.79928162,11.47421294,10.15101654,10.81698362,9.463524373,12.82932634,10.79522797,11.87958325,8.483815777,10.41996018,10.08878824,10.29691621,12.94763694,12.38532318,12.61953223,11.51569984,9.709083813,9.21916852,13.38842097,11.08945048,10.64205169,8.154818109,11.85759229,10.35314683,10.90914305,11.51422091,14.59566543,8.566054038,12.75968017,9.782998209,11.50233458,11.34096276,9.967226259,11.3089078,10.28308835,11.00842862,9.556506055,11.30378075,14.03608774,10.81858218,12.33873638,9.965784285,11.92369888,14.45372076,8.906890596,8.717676423,10.23242093,10.34318572,10.32080055,11.94580958,12.27525154,10.51175265,13.62570884,8.918863237,9.968666793,9.894817763,10.30833903,9.933690655,9.864186145,9.686500527,11.63753055,10.22037833
ENSG00000109956.11,11.11178774,9.769837844,10.68123841,8.836050355,11.66222331,10.92109709,12.21492619,10.66266838,8.049848549,8.098032083,10.63026713,10.5574637,13.08630212,12.82833486,10.02652344,11.01122726,8.744833837,10.4314976,6.894817763,12.30178196,11.44501485,9.675957033,11.47319838,12.69457554,9.033423002,12.09407769,11.75154406,8.426264755,11.75655632,9.326429487,10.09539702,10.712527,10.04302728,9.759888183,7.312882955,9.607330314,10.75321675,11.74735383,11.94251451,11.04916787,6.375039431,9.030667136,9.370687407,11.34817487,9.583082768,11.14529533,11.92629599,12.16835873,9.988684687,10.05392588,9.899356923,9.121533517,10.24792751,7.965784285,4.087462841,9.537218401,9.933690655,12.16176174,11.17367714,9.257387843,8.169925001,12.50133962,11.70303839,12.18084157
ENSG00000113296.13,11.80735492,10.22158712,10.05392588,8.957102042,13.75624357,8.968666793,12.12444446,11.21492619,13.06356361,10.20701432,10.97799537,11.64610864,10.05120894,9.390168956,8.721099189,12.88302507,10.215533,10.29691621,9.967226259,13.09193119,10.85330956,11.79968636,11.4314976,11.59944798,10.36413466,12.19383333,11.46352437,14.67308819,12.94251451,8.243173983,9.942514505,9.761551232,8.661778098,10.04575966,7.622051819,9.971543554,11.43879185,10.98441846,9.469641817,13.39030333,8.592457037,12.30178196,9.758223215,11.30435132,10.34983409,14.8917837,5.523561956,12.21188829,11.77272695,12.62159404,12.28742381,12.27175481,10.18363538,8.791162889,5.906890596,10.96794671,10.66888498,9.876516947,9.818582177,11.03066714,11.20273604,13.47725232,11.43671154,8.413627929
ENSG00000114631.10,12.70649602,10.08081753,12.81838246,11.43045255,12.39499851,12.13955135,12.73322722,12.31967212,12.74840253,11.90463462,11.94214792,12.18394547,12.63617144,13.86341196,11.55506839,12.83762793,11.76113565,13.56450678,11.44086917,12.89026428,13.08447624,12.85720347,12.69740201,13.76456063,11.80372753,12.88015746,13.22022716,13.0086037,10.99576715,12.39473063,11.78953364,13.21598794,11.2997804,12.09737377,12.24168529,12.74230944,11.52307183,12.82376528,13.60547952,13.08895383,8.672425342,13.43879185,13.23720996,13.64936846,11.10525378,11.54496443,13.25753517,14.0173304,12.69870467,13.56759963,12.07547915,13.18006454,13.02375435,7.055282436,8.768184325,12.79258697,12.19905882,11.41415668,12.38370429,13.1049263,12.82615121,12.37748169,13.05307739,13.90839262
ENSG00000114790.11,12.56009396,10.46964182,11.59525748,11.78912605,12.2485206,11.28828934,12.54858112,11.06944977,12.85662005,11.58261245,12.60316268,13.05612963,12.25532369,12.52135506,10.26795708,11.90914305,10.36850646,12.55194853,13.25797706,12.73110685,12.66755511,12.82972274,11.94690627,12.42259043,11.32080055,12.67154107,12.605711,12.66755511,10.98013958,13.59793615,10.75988818,11.71681946,10.96722626,11.91139199,13.58930003,12.05663772,11.65060302,11.83407595,12.93866071,12.02963233,9.554588852,12.93498083,12.18239435,13.91026796,11.11439305,10.97154355,12.45635442,12.92128309,11.48431942,8.675957033,12.18084157,12.68825031,12.79218023,10.29232163,9.693486957,11.51914479,13.56641086,13.19152194,11.62844554,12.18611424,12.85856386,11.43462823,12.90463462,12.35149141
ENSG00000115380.17,9.375039431,13.02496648,11.54061241,10.15355203,11.15481811,10.84549005,9.906890596,13.22565934,11.01262454,12.12928302,9.622051819,10.38478375,11.79766153,9.659995892,12.63458419,12.4714212,12.49060021,10.03066714,10.93147623,10.3858624,8.483815777,10.43567026,10.74399286,8.971543554,12.19229281,10.97154355,11.06339508,12.01959073,10.94251451,10.13185696,13.21051915,9.438791853,12.62707784,11.81698362,11.41785251,11.13185696,11.34318572,11.88988417,10.69870467,11.03617361,12.17274002,11.04712391,11.51865316,11.72024426,12.86011703,14.01515367,10.4655664,8.744833837,11.59011917,10.82416321,11.12928302,11.51914479,11.994707,11.36249181,13.49310489,8.144658243,11.49335512,10.46454575,9.86727874,9.682994584,12.46811489,10.17741954,12.43514934,10.12023788
ENSG00000115963.12,8.903881846,12.04712391,10.215533,10.10983065,11.13121391,10.50581155,10.14465824,12.0202855,11.2708793,10.906139,9.022367813,9.008428622,9.746514321,8.071462363,11.42836017,10.25029842,11.33427329,9.980139578,11.02444712,9.375039431,7.924812504,10.21674586,11.25974326,7.741466986,11.68562484,10.39981196,9.884170519,10.53235593,11.74986943,7.826548487,11.79928162,8.438791853,10.8917837,10.55074679,9.926295995,10.16239133,10.06743436,10.56128795,8.826548487,11.33427329,11.86843676,9.988684687,10.5526691,10.2467406,11.43045255,12.10099078,9.601770788,7.794415866,10.44086917,9.459431619,9.864186145,10.97727992,11.24436384,10.27612441,11.41151099,6.584962501,11.06272077,8.375039431,10.2227949,8.247927513,9.285402219,9.060695932,10.98726401,9.419960178
ENSG00000120885.18,12.65754176,15.6642806,14.97396637,13.72834571,14.33525077,14.452563,12.77231457,15.86069903,14.10770748,14.53314719,11.56319627,14.34575174,13.01489224,13.77971936,15.37903986,14.00483492,14.99399979,14.96533337,12.90839262,13.08630212,12.24703742,14.03325091,13.88159198,13.92016674,15.19879033,13.16710448,13.66489167,14.59549061,15.41504851,13.48419353,15.53982522,12.54037024,14.91611272,14.85720347,13.55470875,14.23489226,13.59397462,14.45320632,12.56534013,13.89064428,19.45167597,13.78391905,15.7740921,13.99249583,14.20556418,16.95205868,12.36276574,12.81016994,13.9309221,13.93230704,13.72632461,14.21636695,14.6973477,11.95782756,19.26050381,13.30961846,13.75279876,12.97566887,12.76404222,12.95073814,12.48909532,13.32727194,14.88140079,13.92972074
ENSG00000124212.5,10.2179577,11.94800213,11.93110683,10.12799432,11.51668495,11.69479315,9.266786541,12.07981809,10.77148947,11.68079903,8.348728154,9.202123824,9.348728154,10.86959384,12.31995431,10.54206454,11.55506839,10.1382718,9.038918989,9.850186838,8.836050355,10.11634396,10.19721669,8.754887502,10.37503943,9.932214752,11.39981196,11.4767462,11.98619759,8.658211483,11.42311591,8.204571144,11.16490693,11.58072965,9.216745858,10.64745843,9.915879379,11.44449729,9.599912842,10.65374078,10.65910396,10.09539702,11.32867493,10.82017896,10.87574935,13.45879108,8.951284715,9.438791853,9.813781191,10.30492167,9.874981348,11.65731845,10.71938882,11.00492268,8.87036472,7.6794801,8.912889336,8.54303182,8.980139578,8.758223215,9.873444113,10.55554777,11.1792871,9.864186145
ENSG00000124664.9,15.70932618,13.54049133,15.13759158,14.43475852,14.71767642,15.28283505,15.20250649,15.3690861,15.92729186,14.66016307,14.33908448,15.33259606,14.76523429,16.15691261,15.21856324,15.48359538,15.40341153,16.71479555,14.52239763,15.02933037,15.23933747,16.006852,14.74892659,16.04795462,14.23242093,15.46115967,15.81257844,16.2491505,15.28243691,15.31624617,15.04024691,15.30563429,15.14974712,14.57181189,15.20487677,14.95819018,15.05761104,14.9686218,15.31596326,15.71904115,6.977279923,15.98555291,15.74138798,15.444109,14.28496865,15.11117643,15.15117514,15.92664347,14.88959902,15.59496602,14.57961058,15.1204404,16.08810498,8.475733431,6.977279923,15.13185696,14.88602994,14.882452,15.08414401,14.97629561,15.67661826,14.73444502,15.33179169,16.59417879
ENSG00000124839.11,11.51274046,8.647458426,10.42626475,9.995767151,11.46811489,10.43045255,11.12412131,9.945443836,10.34983409,9.640244936,10.16239133,10.95637616,10.9068906,11.4003458,9.071462363,10.96144969,8.751544059,11.98370619,10.58120058,10.71681946,11.19967234,11.72621816,11.82296909,12.17367714,9.927777962,11.33594857,10.67595703,12.04984855,11.55362929,10.74230944,9.501837185,10.96578428,10.30606169,10.32192809,11.15797845,9.980139578,10.70217269,10.94104761,10.99647349,11.15545073,11.07748336,11.90275194,11.09934781,11.51471405,9.339850003,10.34207467,11.03066714,11.64790807,10.78953364,10.41679753,10.033423,9.951284715,11.25029842,6.794415866,11.59572369,11.34429591,11.63390341,10.83289001,11.27670602,10.87498135,10.50581155,11.77519873,11.75321675,11.97477307
ENSG00000125257.12,14.73645478,13.27656064,14.50077965,12.76030413,14.32403987,14.73571467,15.95578611,14.76751204,15.70054809,13.59584022,15.75520055,15.68570696,15.34242196,16.41501549,14.06010482,15.73671902,14.09027786,14.36673201,14.21704891,15.73359796,14.99258434,15.36837004,14.19075065,16.03451958,12.9918761,15.26905361,15.45397792,17.54262383,14.02643699,17.00126524,14.8314557,14.54145966,13.87132774,15.48636368,16.38034268,15.27354066,14.41164339,15.85535517,16.35586724,16.45246648,10.84862294,17.03771853,14.64250303,14.83016855,14.17227123,14.35321576,15.89626144,16.01711288,15.12084535,14.82878111,15.02924408,14.97468346,16.14938989,13.45056691,9.654636029,13.45853478,16.98488569,15.23638798,15.3208358,15.01380245,15.33112688,15.07267695,16.77465839,15.58223021
ENSG00000125968.8,9.027905997,13.4812949,11.46709603,11.78871833,12.32951607,10.87498135,9.285402219,12.94178124,10.15228484,9.221587121,7.276124405,9.019590728,9.28077077,9.103287808,11.37123213,11.15608308,10.99859043,12.87344411,8.764871591,10.69696753,6.426264755,10.65642486,12.78238399,7.330916878,13.71853288,10.31628153,10.08214904,10.97799537,10.24079133,8.247927513,13.15687312,10.05799172,10.509775,11.05256805,11.97405602,9.588714636,11.45840661,11.2644426,9.063395081,11.14210706,13.04336911,9.586839788,11.58308277,10.04302728,12.80110206,11.45789384,9.016808288,8.50779464,11.26268214,9.407267764,10.39981196,10.06743436,13.67242534,8.727920455,14.44592013,9.457380879,11.33315535,10.23601419,10.44501485,9.381542951,9.763212367,9.525520809,11.09737377,10.36741475
ENSG00000127241.15,9.548821908,12.72962074,10.87036472,8.982993575,11.48733762,10.54978467,10.14465824,13.35383602,9.885696373,11.70043972,8.693486957,9.381542951,10.51668495,8.982993575,12.53673289,11.53138146,12.48809118,9.804131021,9.116343961,8.74819285,7.022367813,9.231221181,10.23840474,8.64385619,12.74104558,10.27029533,10.70908381,11.97405602,10.58871464,7.6794801,13.30006651,8.787902559,11.47269084,11.67242534,9.707359132,11.169925,10.26091953,10.46760555,8.948367232,10.31061278,9.968666793,10.12670447,10.92629599,11.64745843,11.35314683,14.14529533,10.72109919,9.566054038,9.250298418,9.862637358,11.20701432,10.54303182,12.57601187,11.23720996,10.61194694,7.285402219,8.651051691,9.573647187,8.475733431,8.434628228,9.321928095,10.23361968,13.28250931,10.57459353
ENSG00000128591.14,11.36741475,14.99307106,14.88426593,12.15955603,13.03514275,14.82316818,12.05629901,15.12315143,13.76113565,14.09696217,10.47775827,11.40832974,11.91737208,13.75039296,14.86079601,12.92907344,14.72999241,12.86920825,10.97871046,11.64069684,9.09011242,12.20028561,12.5526691,11.53089398,14.26165422,12.41917017,14.26304908,14.94813905,15.24766796,10.31514956,14.24168529,10.17866485,13.63934071,14.26282893,11.24198315,13.60860136,12.01087772,14.83239558,12.37368083,13.32192809,14.93272226,13.10885112,13.46620395,13.63310875,12.88493365,15.89460464,11.72792045,11.57080444,11.55314928,13.32037749,13.21856324,13.77365436,13.51471405,11.42048661,13.92999806,10.70994538,11.25856603,11.22219114,13.75801496,11.04507705,10.88034881,13.11699368,14.86089298,12.05663772
ENSG00000129514.5,14.54303182,13.55242895,14.38828642,13.00422047,14.47269084,14.20457114,14.88769661,14.806902,13.90529298,14.28011828,14.2809882,14.57388383,14.84925848,14.90524596,14.12734954,14.70498432,14.30663136,13.80483687,13.6259371,15.30303153,14.24101487,14.26949198,14.54725605,15.29634268,14.29677285,14.61021744,14.79314604,15.47646143,13.97468346,14.91040851,14.60507434,14.35107726,13.18797059,14.19775422,15.02552891,14.41144478,13.92119009,15.0540107,14.70395763,15.02803554,5.930737338,15.1179677,13.47154821,15.83848994,14.23982225,13.78330522,15.2377328,15.40114618,14.12759137,14.6807441,13.96325736,14.62313847,14.882452,12.3818133,7.754887502,12.41018632,15.30602608,14.29899332,14.67220432,13.8864587,15.16875046,14.36201229,14.80276877,14.40101282
ENSG00000130176.6,13.24703742,14.89424936,15.62365291,14.1545808,13.99647349,14.93824719,12.74504401,15.69639707,15.12137163,14.79826927,11.51569984,12.74104558,12.25384748,14.87776342,15.73537092,14.17250564,15.17453563,14.78238399,11.44553222,12.35617683,10.98013958,14.37361287,13.91092375,12.22941969,14.8689672,13.68977963,14.65060302,14.8289794,14.46314117,10.63481105,15.25081653,12.60455323,14.4177866,15.39449619,12.14688684,14.19652529,12.79299359,15.28558283,12.80755618,14.22045391,15.57441614,13.83506349,15.37473386,13.55494852,14.66516934,16.54185286,11.87459719,11.69740201,12.71960273,14.2905229,13.91559933,14.59502432,14.49335512,12.05222839,14.83229668,12.80110206,12.08015131,12.81097322,13.87622915,13.18363538,12.24347154,13.96262493,14.85657142,14.14043039
ENSG00000130203.8,14.35748328,10.42311591,10.73978061,10.92332749,12.99382294,9.873444113,9.483815777,9.804131021,12.87440508,11.78299821,9.95419631,13.60269887,11.72749507,11.77355135,9.705632387,10.906139,9.453270634,13.78176951,13.45172627,13.00509818,11.72408746,13.2875681,11.95274125,11.55362929,11.71381608,12.23750875,10.5574637,11.55506839,11.84784036,12.85972889,11.52503135,11.35149141,16.03043006,13.1155314,13.04319821,11.94873224,12.54978467,11.28135051,12.24881706,13.18951573,9.259743264,14.23862865,13.88445674,12.25355206,11.77025093,14.195526,10.95201316,11.01541505,13.28352249,12.25620869,10.97584797,13.19414124,12.50407411,6.22881869,9.290018847,13.46569394,13.28699085,13.65653659,9.719388821,11.30149619,13.9275928,11.2708793,10.66266838,12.65127597
ENSG00000130513.6,15.2387779,12.21704891,14.25222191,11.83447105,13.32656993,13.13024878,13.42350989,13.46467337,11.77272695,13.9562854,13.51828432,17.76244044,13.76279726,14.61574457,10.23242093,12.49810124,9.584962501,15.89081051,11.91849059,16.10193465,13.70574037,14.47503674,13.76932132,13.61160121,13.36550227,15.29390267,14.75509621,12.89727825,14.99942753,11.51076417,12.96163056,14.41461918,11.75530489,13.20441831,13.51963625,15.20373035,15.76813262,12.93055255,13.36986994,15.57890334,9.813781191,14.55290921,14.10934097,12.59105477,12.20120501,12.98637538,13.59128858,14.34061512,14.40633789,15.82212266,13.24198315,13.45584091,15.08659239,7.54689446,9.686500527,14.20907254,14.39332342,17.53215043,14.39627029,14.76906299,12.85116341,15.73214092,12.65127597,16.6630438
ENSG00000130529.14,15.54547735,13.25679839,14.42436315,14.09934781,14.25399517,14.47478331,13.92629599,14.19829156,14.93369065,14.56498304,12.88683971,14.30178196,13.33287573,15.33042675,13.26561505,14.40267901,13.68715694,16.83219777,13.34941946,15.3835693,15.64734599,15.64072508,14.62039167,15.37717663,13.88140079,15.88981289,14.76238204,15.5385224,14.24131287,14.26642055,13.44216597,14.42587152,14.25266543,14.55889898,14.90909616,14.98441846,14.70590233,14.05731488,14.67319864,15.37520917,10.57270023,15.88731583,15.33242123,15.74249366,13.04729435,13.30990262,13.7827935,15.59444125,14.71885391,14.14449893,14.22437858,14.92583257,15.14382163,10.08613623,11.59758704,15.34814028,15.58871464,15.64258764,14.02193425,15.27160892,14.27605169,14.85106579,14.40087944,15.82142522
ENSG00000130768.13,11.62798978,7.672425342,10.37503943,9.335390355,10.09407769,9.936637939,11.29634268,9.826548487,9.707359132,9.22881869,9.52160044,8.994353437,10.77643303,11.76942464,8.54303182,10.67330908,8.285402219,11.39606956,9.060695932,11.09803208,10.77889848,10.73470962,10.2772874,9.967226259,9.927777962,11.08214904,10.48683502,12.95982086,10.91587938,9.881113961,9.672425342,11.07614753,9.789533645,9.688250309,10.13057056,10.1176431,10.24792751,10.32305476,10.98655315,11.15671514,7.257387843,11.42259043,10.13570929,9.527477006,8.784634846,10.86418614,10.89708913,12.48683502,10.33650656,10.74986943,9.86727874,10.92332749,10.79116289,5.491853096,7.294620749,10.91886324,10.50382574,7.483815777,10.67065625,10.48280796,10.14974712,11.17804233,10.9225844,11.46862404
ENSG00000131620.16,10.68474862,11.1176431,11.26209485,9.164906927,11.215533,10.97154355,9.278449458,11.9505559,10.34651373,9.99859043,8.596189756,9.970105891,9.68474862,9.438791853,11.1401907,11.7874945,11.72834571,9.022367813,9.64385619,10.20701432,9.17990909,9.586839788,10.20212382,9.47370575,11.81738343,10.10852446,10.81217731,10.63753055,10.03891899,9.523561956,11.81177606,8.768184325,10.67065625,10.75405237,9.4325419,9.782998209,9.385862401,11.25856603,9.499845887,10.74399286,15.76308266,10.20579325,9.355351096,11.29347165,11.15671514,11.68999797,8.413627929,9.262094845,9.893301531,9.865733271,10.20212382,9.560332834,11.81097322,9.939579214,15.90745404,7.0,10.16364968,9.588714636,9.426264755,8.668884984,8.891783703,9.964340868,10.89405985,8.139551352
ENSG00000132821.10,12.28308835,9.136991112,11.27612441,11.02652344,11.97405602,11.00492268,12.08248173,10.92777796,8.499845887,10.46352437,10.30833903,10.48884435,12.12250448,13.65676002,10.41256985,11.36029843,9.743151394,12.15196787,10.09275714,14.84446059,11.75947212,13.23182118,11.55362929,14.67832504,11.47725232,12.02652344,12.83999107,13.80534083,10.95128471,10.5137276,10.08613623,12.75718163,10.29806257,12.38505349,10.52943055,12.8837888,8.622051819,10.81698362,10.07815081,12.00702727,13.25900761,13.11178774,12.37666806,14.14561378,10.65999589,9.471675214,13.08364553,14.37225293,10.71080643,11.65105169,11.20823436,9.688250309,10.98726401,5.247927513,12.51619248,14.69577203,10.58402294,12.22520744,12.14370208,11.62296694,13.09852562,13.01576349,10.74146699,13.81558343
ENSG00000133392.15,15.20246823,17.99161042,18.68560089,16.43840202,17.15161119,18.12710767,16.08094241,18.83198446,17.70836994,18.06187743,14.31571566,14.60014522,15.02475011,17.80680762,18.62953806,17.14907229,18.34408348,15.93179938,14.87502936,15.18033655,13.48620653,16.40866145,16.39288757,14.95219522,17.54697733,16.36666372,18.08234139,18.21375925,16.60404641,14.01967759,17.74282256,14.58255365,17.31959275,17.91264378,14.99779694,16.88071948,15.57468221,18.71147541,16.21602585,17.08609475,18.95015717,17.03264845,16.7833308,16.81659621,16.96644912,19.09668685,14.47535346,14.99479537,15.45375291,17.20813908,16.73290936,17.45005939,17.10187311,16.88461175,17.23221479,14.15608308,15.4491164,14.53812829,16.43702053,14.97432496,14.53903761,16.67067008,18.1148607,15.05706098
ENSG00000134138.18,9.980139578,12.11894107,11.55074679,10.73893668,11.31174832,11.64880695,10.1382718,12.77252078,10.36084708,11.32474311,8.451211112,8.317412614,10.30378075,10.14338321,12.07781712,12.11731843,12.35149141,10.13955135,8.73470962,9.113742166,8.515699838,10.97441459,10.63753055,8.294620749,11.97369737,10.37503943,11.27786855,11.14338321,10.35974956,7.076815597,12.21036695,9.147204925,11.24614677,11.23840474,10.13955135,10.55458885,9.978710459,12.04712391,10.19721669,10.95710204,10.36741475,10.85330956,10.69783636,10.53138146,11.41679753,12.12185725,8.703903573,8.997179481,10.80735492,10.58683979,10.56795608,9.144658243,11.97656412,11.36686859,8.921840937,7.417852515,10.76735685,8.64385619,10.10590851,9.008428622,8.965784285,9.434628228,11.16616308,8.353146825
ENSG00000134202.9,9.625708843,11.89557528,11.73428623,11.31061278,10.70217269,11.54399845,10.47978026,13.10541749,10.16867212,10.88722062,9.381542951,11.01471793,11.09803208,11.24792751,12.91363743,12.80251637,12.96000193,11.9690267,9.335390355,10.27262978,9.20701432,11.13891172,11.34485068,8.640244936,11.61608931,11.64340528,11.16741815,10.84784036,11.06137119,10.56890615,12.9130764,10.32755264,11.69043456,11.00422047,12.24019505,10.97226185,11.87805091,12.18146288,9.651051691,11.4152136,13.89689998,12.17523765,11.36741475,10.5849625,12.89462832,12.77684423,9.854868383,10.46658634,10.75988818,10.96506276,11.26091953,11.32361776,12.79461893,10.39767463,15.93251467,9.675957033,11.57080444,10.84392105,10.65463603,10.67595703,10.45121111,10.39660478,11.66444728,11.24019505
ENSG00000135052.15,13.97468346,13.79745889,15.21196432,14.70757483,15.68904248,15.14370208,15.74144065,15.37527705,13.97028568,16.02234614,14.8295741,14.68660995,16.11105414,18.11297903,14.16349244,15.07129475,13.48469704,15.49113282,14.23174619,17.60883956,12.75718163,15.65921548,15.29005486,16.02505303,15.06961759,15.91099399,16.87751181,17.35709662,15.54179238,14.45037359,14.32432121,15.20743382,13.49597991,15.3279736,16.60172727,16.12620031,15.82204795,16.49346458,17.13063089,15.94402568,11.78912605,17.80555496,16.3072186,14.70173964,14.21916852,14.63775695,15.93679895,16.38832006,15.60718581,17.09887511,15.17320865,15.95492329,16.45426716,12.41626974,10.50680344,15.21242039,15.939143,15.13663071,16.16730053,15.3262188,17.25565563,16.09352073,14.74273048,17.10044676
ENSG00000135480.13,8.471675214,12.76570049,9.882643049,11.67286728,12.14720492,11.88760142,10.59245704,12.84705735,11.23959853,8.991521846,7.569855608,8.918863237,9.721099189,5.727920455,9.142107057,12.29777606,11.42992974,13.89888476,10.16867212,8.87036472,5.977279923,10.97513146,13.2772874,7.0,13.55554777,11.5674808,9.914385132,10.66533592,9.856425529,6.044394119,12.76611476,8.596189756,9.900866808,11.85330956,10.61930296,9.56414949,10.42206477,10.45943162,9.142107057,13.36413466,15.25698262,10.93737382,9.266786541,10.36741475,11.75530489,5.930737338,6.741466986,8.810571635,12.35176744,10.43567026,10.99576715,7.209453366,12.31854281,8.781359714,15.25856603,10.66977089,12.24168529,8.483815777,10.59991284,10.42940674,7.820178962,6.129283017,9.688250309,8.965784285
ENSG00000135929.7,9.436711542,11.61470984,11.80211242,11.14402087,10.88798213,12.19383333,9.569855608,13.52307183,9.977279923,13.19614103,7.459431619,9.33315535,9.663558104,12.20304206,12.83526092,11.60316268,12.77334529,12.10459875,9.652844973,12.68825031,7.375039431,11.70692764,10.74146699,8.366322214,12.04746477,10.64385619,11.83407595,12.16741815,14.14386148,8.707359132,12.6708775,10.43358544,12.22460468,11.24019505,11.1176431,12.96307669,11.01471793,11.5137276,11.06810648,11.13506795,12.19198451,10.48884435,13.75509621,10.24079133,13.00877875,13.5282099,8.592457037,12.36166968,10.89557528,9.764871591,9.273795599,9.908392621,12.43019117,8.294620749,13.14449893,9.888743249,11.62159404,8.038918989,11.07748336,9.622051819,9.292321633,8.804131021,10.37177664,9.535275377
ENSG00000137699.15,8.625708843,13.99867857,12.40327838,11.93774162,12.01297365,12.72045804,10.99223026,13.99691477,11.19721669,11.55026581,8.693486957,8.129283017,11.3392933,8.164906927,13.06373212,13.4767462,13.60698347,12.72706956,9.21916852,7.285402219,4.64385619,11.09341756,12.20487677,6.857980995,13.90998681,11.76694294,11.55889898,10.44914865,10.2227949,3.321928095,13.28279886,9.943979914,12.14688684,12.14210706,11.51175265,10.83051521,11.10852446,12.16396409,11.03479896,11.73935871,12.67970001,11.73174329,11.42416629,10.79522797,12.74083483,7.21916852,7.366322214,9.601770788,12.3777528,10.77807713,11.66444728,7.930737338,13.66744423,10.14210706,12.2903069,9.654636029,12.17461365,7.599912842,11.58730873,10.96144969,7.636624621,6.459431619,11.06676193,9.224001674
ENSG00000138028.13,11.39767463,6.768184325,10.46352437,9.342074668,10.04575966,9.882643049,11.34096276,8.968666793,9.962896005,9.710806434,9.729620744,9.652844973,11.3553511,11.31118066,9.647458426,10.63026713,9.407267764,11.54351522,10.71166697,10.03066714,11.1842555,11.49835061,10.49984589,11.45327063,9.592457037,11.48331195,10.35645197,12.32979634,9.434628228,12.1959873,10.24911345,10.45840661,10.15228484,9.799281622,9.092757141,10.19721669,11.2974895,10.9505559,12.52135506,10.79603961,5.807354922,11.26678654,9.25502857,11.35974956,9.348728154,10.32192809,11.34429591,11.71338651,10.29347165,11.08613623,10.38154295,10.96361862,11.26091953,6.686500527,6.845490051,11.08679969,9.197216693,10.666224,10.19721669,10.81378119,11.43827206,10.28193003,10.55554777,10.62479546
